,id,ms_subclass,lot_frontage,lot_area,overall_qual,overall_cond,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,fireplace_qu,garage_cars,garage_area,garage_qual,garage_cond,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,misc_val,mo_sold,yr_sold,saleprice,bldg_age,remodel_age,garage_age,ms_zoning_isRL,street_isPave,alley_is0,lot_shape_isReg,land_contour_isLvl,utilities_isAllPub,lot_config_isInside,land_slope_isGtl,condition_1_isNorm,condition_2_isNorm,bldg_type_is1Fam,roof_style_isGable,roof_matl_isCompShg,mas_vnr_type_isNone,bsmt_exposure_isNo,heating_isGasA,central_air_isY,electrical_isSBrkr,functional_isTyp,paved_drive_isY,fence_is0,misc_feature_is0,sale_type_isWD ,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_finish_Fin,garage_finish_RFn,garage_finish_Unf
1166,2750,90,73.0,9069,6,8,0.0,4,4,4,3,2,261.0,6,1083.0,0.0,1344.0,4,1440,0,0,1440,2.0,0.0,2,0,2,2,4,8,0,0,4.0,920.0,3,3,288,0,0,0,0,0,0,0,4,2006,224500,13,13,13.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1167,1016,20,138.0,47280,6,5,44.0,3,3,3,3,1,0.0,1,0.0,1488.0,1488.0,4,1488,0,0,1488,0.0,0.0,2,1,3,1,3,6,1,3,2.0,738.0,3,3,0,0,180,0,0,0,0,0,7,2008,133000,58,58,58.0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1168,2436,60,63.0,7875,7,5,0.0,4,3,4,3,1,0.0,1,0.0,783.0,783.0,5,807,702,0,1509,0.0,0.0,2,1,3,1,4,8,1,4,2.0,393.0,3,3,0,75,0,0,0,0,0,0,7,2006,180000,3,3,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1169,1607,20,60.0,6600,5,6,0.0,3,3,3,3,6,638.0,1,0.0,207.0,845.0,4,845,0,0,845,0.0,0.0,1,0,3,1,4,6,0,0,1.0,264.0,3,3,0,0,0,0,0,0,0,0,7,2008,134500,26,3,26.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1170,2337,60,66.0,13682,10,5,1031.0,5,3,5,3,1,0.0,1,0.0,1410.0,1410.0,5,1426,1519,0,2945,0.0,0.0,3,1,3,1,4,10,1,4,3.0,641.0,3,3,192,0,37,0,0,0,0,0,10,2006,438780,0,0,0.0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1171,1233,80,101.0,9150,6,5,305.0,3,3,4,3,6,371.0,1,0.0,728.0,1099.0,4,1431,0,0,1431,0.0,1.0,1,0,3,1,3,6,1,4,1.0,296.0,3,3,64,110,0,0,0,0,0,0,12,2008,165000,46,46,46.0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1172,419,20,65.0,7150,5,5,60.0,3,3,3,3,4,432.0,1,0.0,460.0,892.0,3,892,0,0,892,0.0,0.0,1,0,3,1,3,5,0,0,1.0,288.0,3,3,0,0,0,0,0,0,0,0,7,2009,100000,42,42,42.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1173,633,20,78.0,12285,7,6,128.0,3,3,3,3,4,544.0,1,0.0,785.0,1329.0,4,1329,0,0,1329,0.0,0.0,1,1,3,1,3,5,2,4,2.0,441.0,3,3,0,0,203,0,0,0,0,0,8,2009,176000,49,49,49.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1174,2722,20,102.0,17920,5,4,0.0,3,3,3,3,5,306.0,3,1085.0,372.0,1763.0,3,1779,0,0,1779,1.0,0.0,1,1,3,1,3,6,1,4,2.0,454.0,3,3,0,418,0,0,312,0,0,0,7,2006,170000,51,32,51.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1175,469,120,53.0,3684,7,5,130.0,4,3,4,3,1,0.0,1,0.0,1373.0,1373.0,5,1555,0,0,1555,0.0,0.0,2,0,2,1,4,7,1,3,3.0,660.0,3,3,143,20,0,0,0,0,0,0,6,2009,174000,2,2,2.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1176,1365,50,62.0,7006,6,6,0.0,3,3,3,3,3,121.0,1,0.0,647.0,768.0,3,788,448,0,1236,1.0,0.0,2,0,3,1,3,6,1,4,1.0,384.0,3,3,0,0,0,0,0,0,0,0,8,2008,127000,83,58,23.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1177,1098,60,77.0,8390,7,5,0.0,3,3,4,3,1,0.0,1,0.0,831.0,831.0,5,873,778,0,1651,0.0,0.0,2,1,3,1,3,7,1,3,2.0,450.0,3,3,0,103,0,0,0,0,0,0,5,2008,185900,9,9,9.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1178,711,30,50.0,5784,5,8,0.0,3,3,2,3,1,0.0,1,0.0,190.0,190.0,4,886,0,0,886,0.0,0.0,1,0,2,1,3,4,0,0,1.0,273.0,3,3,144,20,80,0,0,0,0,0,12,2009,91300,71,13,71.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1179,2808,20,70.0,9135,6,5,120.0,4,3,4,3,6,340.0,1,0.0,1342.0,1682.0,5,1700,0,0,1700,1.0,0.0,2,0,3,1,4,7,0,0,2.0,544.0,3,3,192,23,0,0,0,0,0,0,5,2006,200000,3,3,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1180,1959,50,78.0,10496,6,6,320.0,3,3,3,3,3,196.0,1,0.0,844.0,1040.0,5,1168,678,0,1846,0.0,0.0,2,0,3,1,3,7,1,4,1.0,315.0,3,3,0,0,0,0,0,0,0,0,1,2007,143000,58,57,58.0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1181,2720,50,78.0,13650,5,5,0.0,4,4,3,3,5,57.0,4,441.0,554.0,1052.0,5,1252,668,0,1920,1.0,0.0,2,0,4,1,4,8,1,4,2.0,451.0,3,3,0,0,0,0,0,0,0,0,7,2006,172500,48,48,48.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1182,2170,20,67.0,8308,4,6,20.0,3,4,3,3,4,132.0,2,841.0,115.0,1088.0,3,1088,0,0,1088,0.0,0.0,1,0,2,1,3,4,0,0,2.0,520.0,3,3,0,0,0,0,0,0,0,0,6,2007,110000,44,44,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1183,603,20,86.0,9450,4,5,160.0,3,3,3,3,4,775.0,1,0.0,265.0,1040.0,3,1362,0,0,1362,1.0,0.0,1,0,3,1,3,6,1,4,3.0,768.0,3,3,0,0,84,0,0,0,0,0,5,2009,140000,52,52,27.0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1184,2113,20,78.0,9317,6,5,0.0,4,3,4,3,6,24.0,1,0.0,1290.0,1314.0,4,1314,0,0,1314,0.0,0.0,2,0,3,1,4,6,1,4,2.0,440.0,3,3,0,22,0,0,0,0,0,0,3,2007,176432,1,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1185,1146,20,71.0,7153,6,5,88.0,3,3,4,3,6,1200.0,1,0.0,78.0,1278.0,4,1294,0,0,1294,1.0,0.0,2,0,3,1,4,6,0,0,2.0,496.0,3,3,112,51,0,0,0,0,0,0,6,2008,179200,17,17,17.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1186,2105,20,68.0,8814,7,5,80.0,4,3,4,3,6,925.0,1,0.0,349.0,1274.0,5,1274,0,0,1274,1.0,0.0,2,0,3,1,4,6,0,0,2.0,508.0,3,3,264,98,0,0,0,0,0,0,1,2007,203000,2,0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1187,1786,20,83.0,9849,7,6,0.0,4,3,4,3,1,0.0,1,0.0,1689.0,1689.0,5,1689,0,0,1689,0.0,0.0,2,0,3,1,4,7,0,0,3.0,954.0,3,3,0,56,0,0,0,0,0,0,6,2007,248328,0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1188,961,20,79.0,14463,9,5,406.0,5,3,5,3,6,1115.0,1,0.0,526.0,1641.0,5,1641,0,0,1641,1.0,0.0,2,0,3,1,5,7,0,0,3.0,885.0,3,3,0,95,0,0,0,0,0,0,1,2009,316500,1,1,1.0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1189,1405,50,50.0,5190,7,5,0.0,3,3,3,3,1,0.0,1,0.0,570.0,570.0,3,617,462,0,1079,0.0,0.0,1,0,2,1,3,5,1,4,1.0,249.0,3,3,135,0,0,0,0,0,0,0,1,2008,125600,60,58,60.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1190,1324,20,65.0,9750,5,6,164.0,3,3,3,3,3,200.0,1,0.0,784.0,984.0,4,984,0,0,984,1.0,0.0,1,0,2,1,2,5,0,0,1.0,308.0,3,3,0,0,0,0,0,0,0,0,6,2008,110000,49,49,49.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1191,1986,30,50.0,6000,4,4,0.0,3,3,3,3,5,250.0,1,0.0,710.0,960.0,4,960,0,0,960,0.0,0.0,1,0,2,1,2,5,0,0,1.0,308.0,3,3,0,0,168,0,0,0,0,0,7,2007,108500,87,57,10.0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1192,307,20,66.0,8712,5,5,0.0,2,3,3,3,1,0.0,1,0.0,540.0,540.0,3,1044,0,0,1044,0.0,0.0,1,0,2,1,2,4,0,0,2.0,504.0,3,3,0,0,0,0,0,0,0,54,6,2010,55993,58,58,58.0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1193,180,50,69.0,11851,5,7,0.0,3,4,3,3,4,780.0,1,0.0,247.0,1027.0,5,1027,606,0,1633,0.0,0.0,1,0,3,1,4,7,1,4,1.0,240.0,3,3,0,100,126,0,0,0,0,0,6,2010,129000,62,1,62.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1194,2896,20,54.0,13811,6,6,72.0,3,3,4,4,6,980.0,2,40.0,92.0,1112.0,4,1137,0,0,1137,1.0,0.0,2,0,2,1,4,5,1,3,2.0,551.0,3,3,125,0,0,0,0,0,0,0,7,2006,176000,19,19,19.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1195,668,20,83.0,10143,6,7,295.0,3,3,3,3,3,384.0,1,0.0,996.0,1380.0,2,1380,0,0,1380,0.0,0.0,1,1,3,1,3,6,0,0,1.0,364.0,3,3,0,0,0,0,216,0,0,0,6,2009,154000,46,46,46.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1196,1582,20,93.0,18265,6,5,228.0,4,4,4,4,6,920.0,3,60.0,276.0,1256.0,5,1256,0,0,1256,0.0,0.0,2,0,3,1,4,6,1,2,2.0,578.0,3,3,282,0,0,0,0,0,0,0,3,2008,180000,22,22,22.0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1197,2285,120,44.0,4224,5,5,0.0,3,3,4,3,5,874.0,1,0.0,268.0,1142.0,3,1142,0,0,1142,1.0,0.0,1,1,3,1,3,6,1,1,2.0,528.0,3,3,536,90,0,0,0,0,0,0,8,2007,134000,31,31,31.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1198,2079,20,84.0,12615,6,7,0.0,3,3,3,4,5,477.0,1,0.0,725.0,1202.0,3,2158,0,0,2158,1.0,0.0,2,0,4,1,4,7,1,4,2.0,576.0,3,3,0,29,39,0,0,0,0,0,6,2007,243000,57,6,57.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1199,2272,20,85.0,14536,8,5,236.0,4,3,4,3,6,1300.0,1,0.0,316.0,1616.0,5,1629,0,0,1629,1.0,0.0,2,0,3,1,4,9,1,4,3.0,808.0,3,3,0,252,0,0,0,0,0,0,11,2007,270000,5,4,5.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1200,2250,20,71.0,9187,6,5,0.0,3,4,3,3,5,336.0,1,0.0,748.0,1084.0,3,1080,0,0,1080,0.0,0.0,1,1,3,1,3,5,0,0,2.0,484.0,3,3,120,0,158,0,0,0,0,0,6,2007,134000,24,24,24.0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1201,502,60,90.0,9900,7,5,256.0,4,3,4,3,6,987.0,1,0.0,360.0,1347.0,5,1372,1274,0,2646,1.0,0.0,2,1,4,1,4,9,1,3,3.0,656.0,3,3,340,60,144,0,0,0,0,0,4,2009,260000,16,16,16.0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1202,2166,60,64.0,8333,7,5,0.0,4,3,4,3,1,0.0,1,0.0,738.0,738.0,4,738,753,0,1491,0.0,0.0,2,1,3,1,4,7,1,4,2.0,484.0,3,3,100,30,0,0,0,0,0,0,5,2007,168675,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1203,1622,80,67.0,10147,6,5,32.0,3,3,4,3,2,186.0,1,0.0,206.0,392.0,4,924,770,0,1694,0.0,0.0,2,1,3,1,3,7,1,3,2.0,398.0,3,3,256,64,0,0,0,0,0,0,3,2007,160000,13,13,13.0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
